transaction_id,product_name,amount,customer_full_name,transaction_date,branch
3445,Printer,45000,Michael Cook,2025-08-26,tanta
3446,Monitor,18000,Sarah Villegas,2025-08-26,cairo
3447,Laptop,108000,John Brown,2025-08-26,alex
3448,Keyboard,4500,Sarah Price,2025-08-26,cairo
3449,Mouse,2250,Latoya Carey,2025-08-26,cairo
3450,Monitor,9000,Julia Graham,2025-08-26,alex
3451,Laptop,120000,Christopher Harvey,2025-08-26,alex
3452,Headphones,4800,Kelly Jackson,2025-08-26,cairo
3453,Keyboard,3000,Drew Williams,2025-08-26,tanta
3454,Keyboard,2000,Aaron Buchanan,2025-08-26,tanta
3455,Laptop,12000,Linda Robles,2025-08-26,cairo
3456,Printer,27000,Suzanne Pearson,2025-08-26,alex
3457,Printer,9000,Gregory Wilkins,2025-08-26,alex
3458,Keyboard,3500,Adriana Morgan,2025-08-26,alex
3459,Mouse,250,Natasha Taylor,2025-08-26,tanta
3460,Printer,36000,Peggy Schmidt,2025-08-26,alex
3461,USB Flash Drive,450,Jennifer Houston,2025-08-26,alex
3462,Printer,13500,Benjamin Chapman,2025-08-26,tanta
3463,Printer,36000,Melissa Kent,2025-08-26,cairo
3464,USB Flash Drive,900,Pamela Parker,2025-08-26,cairo
3465,Monitor,21000,Katherine Stevens,2025-08-26,tanta
3466,USB Flash Drive,1350,Cindy Abbott,2025-08-26,alex
3467,Mouse,500,Anna Santana,2025-08-26,cairo
3468,Monitor,27000,Crystal West,2025-08-26,alex
3469,Printer,36000,Dawn Smith,2025-08-26,alex
3470,Laptop,108000,Natalie Hoover,2025-08-26,cairo
3471,Printer,13500,Melissa Holloway,2025-08-26,tanta
3472,Printer,18000,Peggy Howell,2025-08-26,cairo
3473,Printer,27000,Wesley Lopez,2025-08-26,alex
3474,Monitor,15000,Deborah Hardy,2025-08-26,cairo
3475,Mouse,2250,Carla Gardner,2025-08-26,cairo
3476,Mouse,1750,Mark Landry,2025-08-26,tanta
3477,Printer,36000,Stacey Williams,2025-08-26,alex
3478,Headphones,4800,Nicholas Lewis,2025-08-26,cairo
3479,Mouse,500,Alex Brown,2025-08-26,alex
3480,Printer,9000,Robin Sampson,2025-08-26,cairo
3481,Printer,13500,Joseph Kramer,2025-08-26,tanta
3482,Mouse,750,Christopher Floyd,2025-08-26,tanta
3483,Headphones,800,Jason Potter,2025-08-26,alex
3484,Keyboard,5000,Larry Davis,2025-08-26,tanta
3485,Keyboard,4500,Dylan Saunders,2025-08-26,tanta
3486,Printer,31500,Gary Freeman,2025-08-26,tanta
3487,Monitor,12000,Tanya Schmidt,2025-08-26,cairo
3488,Keyboard,2500,Danielle Bennett,2025-08-26,alex
3489,Keyboard,2000,Amanda Woodward,2025-08-26,cairo
3490,Printer,9000,Erin Jackson,2025-08-26,cairo
3491,Monitor,9000,David Bennett,2025-08-26,tanta
3492,Monitor,30000,Jennifer Wong,2025-08-26,alex
3493,Laptop,36000,Elizabeth Jackson,2025-08-26,alex
3494,Keyboard,5000,Dylan Marshall,2025-08-26,tanta
3495,Headphones,7200,Kevin Cain,2025-08-26,alex
3496,Keyboard,2500,Craig Medina,2025-08-26,alex
3497,Headphones,4800,David Morris,2025-08-26,tanta
3498,Monitor,15000,Michelle Smith,2025-08-26,alex
3499,Monitor,18000,Claudia Bell,2025-08-26,tanta
3500,Mouse,1250,Tracy Liu,2025-08-26,cairo
3501,USB Flash Drive,1500,Jason Meyers,2025-08-26,alex
3502,Laptop,84000,Samantha Smith,2025-08-26,cairo
3503,USB Flash Drive,900,Misty Villa,2025-08-26,alex
3504,Monitor,12000,Diana Klein,2025-08-26,tanta
3505,Mouse,1500,Timothy Beltran,2025-08-26,cairo
3506,Laptop,24000,Mark Garcia,2025-08-26,alex
3507,Keyboard,3500,Jill Warren,2025-08-26,cairo
3508,USB Flash Drive,1350,Erica Jackson,2025-08-26,tanta
3509,Keyboard,4000,Matthew Duffy,2025-08-26,alex
3510,Keyboard,4000,David Gibson,2025-08-26,alex
3511,Keyboard,2500,Kelly Diaz,2025-08-26,cairo
3512,Printer,22500,Lisa Martinez,2025-08-26,alex
3513,Printer,9000,Jacqueline Hunter,2025-08-26,tanta
3514,Printer,27000,Lucas Fowler,2025-08-26,tanta
3515,Printer,27000,James Robinson,2025-08-26,cairo
3516,Monitor,6000,David Morse,2025-08-26,tanta
3517,Headphones,8000,Sonya Taylor,2025-08-26,tanta
3518,Keyboard,1000,Matthew Ellis,2025-08-26,tanta
3519,Headphones,7200,Jacqueline Stephenson,2025-08-26,alex
3520,Keyboard,4000,Holly Jenkins,2025-08-26,alex
3521,Printer,27000,James Lyons,2025-08-26,tanta
3522,Mouse,1000,Stephanie May,2025-08-26,alex
3523,Printer,4500,Kristy Pope,2025-08-26,tanta
3524,Laptop,120000,Bryan Wilkins,2025-08-26,alex
3525,Monitor,3000,Maurice Bell,2025-08-26,cairo
3526,Mouse,1500,Angela Estes,2025-08-26,alex
3527,Keyboard,2000,Patricia Jennings,2025-08-26,tanta
3528,Monitor,24000,Karla Hernandez,2025-08-26,alex
3529,USB Flash Drive,750,David Hess,2025-08-26,tanta
3530,Printer,22500,Katherine Ware,2025-08-26,tanta
3531,Printer,22500,Stacey Lambert,2025-08-26,tanta
3532,Headphones,8000,Emily Valenzuela,2025-08-26,alex
3533,Keyboard,2500,Eric Johnson,2025-08-26,tanta
3534,Laptop,12000,Jamie Henderson,2025-08-26,alex
3535,Monitor,24000,Elizabeth Perez,2025-08-26,alex
3536,Printer,45000,Jennifer Ingram,2025-08-26,alex
3537,Mouse,1000,Tara Foster,2025-08-26,alex
3538,Headphones,2400,Anne Graham,2025-08-26,tanta
3539,Laptop,84000,Derrick Murray,2025-08-26,cairo
3540,Printer,18000,Victoria Jackson,2025-08-26,alex
3541,Laptop,60000,John Mason,2025-08-26,cairo
3542,Keyboard,4000,Chad Clark,2025-08-26,alex
3543,Printer,27000,Virginia Howell,2025-08-26,alex
3544,Headphones,8000,Ashley Smith,2025-08-26,cairo
3545,Printer,45000,Emily Arnold,2025-08-26,alex
3546,Monitor,3000,Jessica Hoover,2025-08-26,tanta
3547,Headphones,1600,Taylor Molina,2025-08-26,alex
3548,Laptop,24000,Joseph Coleman,2025-08-26,alex
3549,Printer,18000,Lee Forbes,2025-08-26,cairo
3550,Mouse,2500,Marissa Morton,2025-08-26,cairo
3551,Printer,4500,John Phillips,2025-08-26,tanta
3552,Keyboard,4500,Michael Johnson,2025-08-26,cairo
3553,Mouse,1000,Debra Holmes,2025-08-26,cairo
3554,Laptop,120000,Kaitlyn Guzman,2025-08-26,alex
3555,Laptop,60000,Emily Carroll,2025-08-26,alex
3556,Keyboard,3500,Tricia Thomas,2025-08-26,cairo
3557,Printer,40500,Brian Dalton,2025-08-26,tanta
3558,Monitor,27000,Amanda Powers,2025-08-26,tanta
3559,Keyboard,1000,Nichole Martinez,2025-08-26,tanta
3560,USB Flash Drive,750,Joseph Martin,2025-08-26,cairo
3561,Headphones,800,Keith Smith,2025-08-26,cairo
3562,Headphones,8000,Chelsea Wilson,2025-08-26,cairo
3563,Keyboard,500,Alicia Black,2025-08-26,tanta
3564,Headphones,2400,Linda Ward,2025-08-26,alex
3565,Headphones,6400,Susan Griffin,2025-08-26,alex
3566,Monitor,6000,Troy Hood,2025-08-26,tanta
3567,Keyboard,3000,April Cook,2025-08-26,alex
3568,Headphones,5600,Deborah Johnson,2025-08-26,cairo
3569,USB Flash Drive,900,Denise Anderson,2025-08-26,tanta
3570,USB Flash Drive,750,Mary Yang,2025-08-26,alex
3571,Printer,31500,Suzanne Clark,2025-08-26,alex
3572,Monitor,3000,Anthony Johnson,2025-08-26,tanta
3573,Headphones,3200,David Chase,2025-08-26,tanta
3574,Keyboard,5000,Johnathan Snyder,2025-08-26,cairo
3575,Laptop,60000,Grace Foster,2025-08-26,tanta
3576,Headphones,3200,Jennifer Clark,2025-08-26,tanta
3577,Laptop,60000,Tina Adams,2025-08-26,tanta
3578,USB Flash Drive,150,Christina Patel,2025-08-26,alex
3579,Headphones,4800,Shannon Garrison,2025-08-26,tanta
3580,Laptop,12000,Jennifer Myers,2025-08-26,alex
3581,USB Flash Drive,1050,John Wilson,2025-08-26,tanta
3582,Keyboard,4000,Melissa Rasmussen,2025-08-26,tanta
3583,Monitor,21000,Bernard Zuniga,2025-08-26,cairo
3584,USB Flash Drive,150,David Moss,2025-08-26,tanta
3585,Laptop,120000,Kelly Johnson,2025-08-26,alex
3586,Keyboard,3000,Michelle Thompson,2025-08-26,tanta
3587,Printer,27000,Angela Miller,2025-08-26,tanta
3588,Keyboard,2500,David Bennett,2025-08-26,cairo
3589,Printer,9000,Gerald Taylor,2025-08-26,alex
3590,Printer,9000,Jenna Dickerson,2025-08-26,alex
3591,Headphones,5600,Rachael Reid,2025-08-26,alex
3592,Mouse,2250,Karla Turner,2025-08-26,cairo
3593,USB Flash Drive,300,Deborah Johnson,2025-08-26,tanta
3594,Keyboard,1000,David Hess,2025-08-26,cairo
3595,Printer,45000,Lisa Garcia,2025-08-26,alex
3596,Keyboard,500,Rodney Pineda,2025-08-26,cairo
3597,Headphones,8000,Madeline Frank,2025-08-26,tanta
3598,Laptop,84000,Shawn Hart,2025-08-26,tanta
3599,USB Flash Drive,1500,Vincent Scott,2025-08-26,alex
3600,Mouse,2500,Kyle Miller,2025-08-26,cairo
3601,Monitor,18000,Mark Smith,2025-08-26,cairo
3602,Mouse,1250,Heather Madden,2025-08-26,cairo
3603,Laptop,48000,Patrick Farmer,2025-08-26,cairo
3604,USB Flash Drive,1050,Jeffrey Hanna,2025-08-26,cairo
3605,Mouse,1500,Angela Jones,2025-08-26,tanta
3606,Headphones,1600,Malik Sanders,2025-08-26,alex
3607,USB Flash Drive,750,Sonya Taylor,2025-08-26,cairo
3608,Laptop,60000,Dawn Lamb,2025-08-26,cairo
3609,Mouse,500,Melvin Marshall,2025-08-26,alex
3610,Monitor,9000,Jasmine Fuller,2025-08-26,cairo
3611,Printer,22500,Destiny Barnes,2025-08-26,tanta
3612,Headphones,2400,Barbara Parker,2025-08-26,tanta
3613,USB Flash Drive,450,Donald Edwards,2025-08-26,alex
3614,Keyboard,3500,Kyle Church,2025-08-26,alex
3615,Keyboard,1000,Kelly Sanchez,2025-08-26,cairo
3616,USB Flash Drive,1050,David Allen,2025-08-26,alex
3617,Keyboard,1000,Christopher Dodson,2025-08-26,alex
3618,Headphones,800,Emily Holland,2025-08-26,tanta
3619,USB Flash Drive,450,Andrew Juarez,2025-08-26,tanta
3620,Mouse,1000,Matthew Gonzalez,2025-08-26,tanta
3621,Monitor,15000,Alex Jordan,2025-08-26,tanta
3622,Headphones,4000,Gina Trujillo,2025-08-26,tanta
3623,USB Flash Drive,1200,Brian Clark,2025-08-26,alex
3624,USB Flash Drive,300,Shelly Norris,2025-08-26,tanta
3625,Printer,27000,Margaret Carter,2025-08-26,alex
3626,Headphones,1600,Valerie Wright,2025-08-26,alex
3627,Laptop,36000,Dylan Morris,2025-08-26,tanta
3628,Keyboard,1500,Frank Thompson,2025-08-26,tanta
3629,Monitor,30000,Mark Wells,2025-08-26,tanta
3630,Laptop,96000,Thomas Donaldson,2025-08-26,tanta
3631,Monitor,30000,Carl Perry,2025-08-26,tanta
3632,Mouse,750,Marissa Morton,2025-08-26,tanta
3633,Laptop,24000,Bianca French,2025-08-26,tanta
3634,Keyboard,2000,Matthew Jones,2025-08-26,alex
3635,Headphones,4000,Luis Martinez,2025-08-26,cairo
3636,Printer,40500,Laura Jones,2025-08-26,alex
3637,Printer,40500,Stephanie May,2025-08-26,tanta
3638,Laptop,48000,Marie Johnson,2025-08-26,alex
3639,Mouse,2000,Sabrina Mitchell,2025-08-26,alex
3640,Mouse,1500,Madeline Young,2025-08-26,tanta
3641,Headphones,5600,Amber Martin,2025-08-26,tanta
3642,Printer,13500,Tanner Ramirez,2025-08-26,cairo
3643,Laptop,24000,Nicole Lowe,2025-08-26,cairo
3644,Headphones,800,Adam Ward,2025-08-26,alex
3645,USB Flash Drive,300,Angela Vargas,2025-08-26,cairo
3646,Monitor,30000,Eric Johnson,2025-08-26,alex
3647,Monitor,3000,Jennifer Davis,2025-08-26,alex
3648,USB Flash Drive,1500,Jennifer Davis,2025-08-26,alex
3649,Mouse,500,Robert Paul,2025-08-26,tanta
3650,Mouse,2000,Jonathan Frederick,2025-08-26,alex
3651,Monitor,24000,Timothy Zavala,2025-08-26,cairo
3652,Headphones,3200,Mary Abbott,2025-08-26,alex
3653,Keyboard,5000,Karen Gardner,2025-08-26,alex
3654,Laptop,96000,Mariah Davis,2025-08-26,tanta
3655,Laptop,36000,Heather Hoover,2025-08-26,cairo
3656,Laptop,84000,Bryan Brown,2025-08-26,alex
3657,Headphones,4000,Frank Thompson,2025-08-26,tanta
3658,Monitor,24000,Sara Hughes,2025-08-26,alex
3659,Keyboard,1500,Michelle Green,2025-08-26,cairo
3660,Mouse,750,Candice Johnson,2025-08-26,tanta
3661,Headphones,5600,Raymond Boyd,2025-08-26,tanta
3662,Headphones,8000,Becky Neal,2025-08-26,alex
3663,Printer,9000,Matthew Wilson,2025-08-26,alex
3664,Monitor,15000,Michael Thompson,2025-08-26,alex
3665,Printer,40500,Tiffany Hansen,2025-08-26,cairo
3666,Mouse,1250,Brian Dalton,2025-08-26,alex
3667,Mouse,250,Lance Kennedy,2025-08-26,alex
3668,Monitor,27000,Jeremy Lee,2025-08-26,alex
3669,Printer,22500,Kimberly Robinson,2025-08-26,alex
3670,Monitor,12000,Mary Brandt,2025-08-26,alex
3671,Monitor,24000,Frank Morales,2025-08-26,cairo
3672,USB Flash Drive,1050,Kristy Gordon,2025-08-26,alex
3673,Monitor,6000,Dylan Beck,2025-08-26,cairo
3674,Monitor,15000,Daniel Ford,2025-08-26,alex
3675,Mouse,250,Laura Bowers,2025-08-26,cairo
3676,Monitor,9000,Mallory Foster,2025-08-26,alex
3677,Mouse,2000,Kyle Miller,2025-08-26,tanta
3678,USB Flash Drive,1050,Collin Walker,2025-08-26,cairo
3679,Monitor,21000,Barbara Smith,2025-08-26,alex
3680,Monitor,12000,Karen Gray,2025-08-26,tanta
3681,Printer,31500,Peter Fox,2025-08-26,alex
3682,Printer,40500,Jesse Lozano,2025-08-26,tanta
3683,Keyboard,4000,Rachael Logan,2025-08-26,alex
3684,Printer,18000,Ruben Delacruz,2025-08-26,alex
3685,Printer,40500,Breanna Williams,2025-08-26,alex
3686,Printer,31500,Christina Mcdonald,2025-08-26,alex
3687,Printer,31500,Erika Shaw,2025-08-26,tanta
3688,Printer,4500,Natalie Anderson,2025-08-26,alex
3689,Printer,9000,Erin Wells,2025-08-26,cairo
3690,Printer,45000,Wanda Kelley,2025-08-26,cairo
3691,USB Flash Drive,600,Heather Smith,2025-08-26,alex
3692,USB Flash Drive,1050,Andrew Carlson,2025-08-26,tanta
3693,USB Flash Drive,300,Katie Thompson,2025-08-26,tanta
3694,Printer,40500,Brad Jacobs,2025-08-26,tanta
3695,Monitor,9000,Krystal Clayton,2025-08-26,tanta
3696,USB Flash Drive,300,Alexander Buchanan,2025-08-26,tanta
3697,Keyboard,3500,Michael Lawrence,2025-08-26,alex
3698,Headphones,1600,Cheryl Fletcher,2025-08-26,tanta
3699,Monitor,18000,Johnny Lane,2025-08-26,tanta
3700,Monitor,18000,Luis Mccoy,2025-08-26,cairo
3701,Laptop,48000,William Ruiz,2025-08-26,alex
3702,Laptop,48000,Michelle Cole,2025-08-26,tanta
3703,Laptop,120000,Michael Lynn,2025-08-26,cairo
3704,Mouse,1500,Erin Smith,2025-08-26,tanta
3705,Headphones,800,Michael Alvarez,2025-08-26,tanta
3706,Laptop,120000,Jeffrey Marshall,2025-08-26,tanta
3707,Printer,13500,Mary Stewart,2025-08-26,alex
3708,Mouse,750,Jimmy Myers,2025-08-26,tanta
3709,Monitor,15000,Mathew Washington,2025-08-26,cairo
3710,Keyboard,1000,Julia Morse,2025-08-26,alex
3711,Monitor,3000,Jennifer Scott,2025-08-26,cairo
3712,Keyboard,2500,Lisa Mcdaniel,2025-08-26,cairo
3713,Keyboard,2500,Donald Edwards,2025-08-26,alex
3714,Laptop,60000,Calvin Carey,2025-08-26,cairo
3715,Printer,9000,Devon Hill,2025-08-26,cairo
3716,Mouse,1250,Mary Cochran,2025-08-26,cairo
3717,Mouse,1000,Anthony Smith,2025-08-26,tanta
3718,Keyboard,5000,Willie Munoz,2025-08-26,alex
3719,Headphones,5600,Richard Taylor,2025-08-26,tanta
3720,Monitor,6000,Brianna Johnson,2025-08-26,alex
3721,Keyboard,4500,Robert Nelson,2025-08-26,alex
3722,USB Flash Drive,1050,Cameron Roberts,2025-08-26,tanta
3723,Monitor,30000,Robert Gutierrez,2025-08-26,tanta
3724,Monitor,6000,Angelica Middleton,2025-08-26,alex
3725,Laptop,12000,Jennifer Flores,2025-08-26,cairo
3726,Laptop,36000,Pamela Wilcox,2025-08-26,tanta
3727,USB Flash Drive,1050,Edward Navarro,2025-08-26,tanta
3728,Printer,27000,Andrew Leonard,2025-08-26,alex
3729,Laptop,108000,Debra Francis,2025-08-26,cairo
3730,Mouse,250,Chris Johnson,2025-08-26,alex
3731,Headphones,7200,Amanda Garcia,2025-08-26,tanta
3732,Laptop,12000,Linda Coleman,2025-08-26,tanta
3733,Printer,40500,Craig Medina,2025-08-26,alex
3734,Keyboard,2000,Russell Baker,2025-08-26,alex
3735,Headphones,4000,Laura Jones,2025-08-26,cairo
3736,USB Flash Drive,1500,Johnny Walker,2025-08-26,alex
3737,Monitor,15000,Darren Lee,2025-08-26,tanta
3738,USB Flash Drive,900,Keith Mckenzie,2025-08-26,alex
3739,Monitor,6000,David Alexander,2025-08-26,alex
3740,USB Flash Drive,1350,Ian Wagner,2025-08-26,alex
3741,Mouse,2250,Rodney Smith,2025-08-26,tanta
3742,Laptop,96000,Michelle Mercado,2025-08-26,cairo
3743,Mouse,1750,Sean Turner,2025-08-26,tanta
3744,Mouse,1750,Rhonda Wallace,2025-08-26,alex
3745,Headphones,1600,Daniel Nguyen,2025-08-26,tanta
3746,Monitor,27000,Jessica Richardson,2025-08-26,alex
3747,Keyboard,3000,Christopher Cole,2025-08-26,tanta
3748,Monitor,21000,Keith Hill,2025-08-26,cairo
3749,Laptop,12000,Michelle Cole,2025-08-26,alex
3750,Mouse,1750,Allen Thomas,2025-08-26,cairo
3751,Headphones,800,Richard Sanford,2025-08-26,alex
3752,Printer,45000,Amber Suarez,2025-08-26,tanta
3753,Mouse,1500,Charles Crawford,2025-08-26,tanta
3754,Headphones,8000,Robert Church,2025-08-26,tanta
3755,Printer,9000,Daniel Sharp,2025-08-26,alex
3756,Keyboard,2500,Catherine Rodriguez,2025-08-26,alex
3757,Printer,13500,Alexis Odonnell,2025-08-26,alex
3758,Laptop,12000,James Miller,2025-08-26,alex
3759,Monitor,6000,Frances Hendrix,2025-08-26,tanta
3760,Mouse,750,Andre Chen,2025-08-26,tanta
3761,Monitor,6000,Harry Romero,2025-08-26,tanta
3762,Printer,4500,Thomas Kennedy,2025-08-26,alex
3763,Monitor,30000,Andrea Sanchez,2025-08-26,cairo
3764,Printer,13500,Thomas Potts,2025-08-26,tanta
3765,Printer,18000,Holly Potter,2025-08-26,alex
3766,USB Flash Drive,1200,Edward Gates,2025-08-26,tanta
3767,Headphones,6400,Deborah Martinez,2025-08-26,alex
3768,Laptop,120000,Vanessa Bush,2025-08-26,tanta
3769,Headphones,1600,Elizabeth Rhodes,2025-08-26,tanta
3770,USB Flash Drive,1200,Daniel Stone,2025-08-26,tanta
3771,Laptop,60000,Gerald Sampson,2025-08-26,cairo
3772,Mouse,1500,Christine Clark,2025-08-26,cairo
3773,USB Flash Drive,600,Tracy Zimmerman,2025-08-26,tanta
3774,Mouse,1250,Mark Hill,2025-08-26,tanta
3775,Keyboard,500,Jamie Barry,2025-08-26,tanta
3776,Monitor,15000,Katie Bell,2025-08-26,tanta
3777,Mouse,2000,Elizabeth Rhodes,2025-08-26,alex
3778,Headphones,2400,Bianca French,2025-08-26,alex
3779,Keyboard,1000,Lisa Jimenez,2025-08-26,tanta
3780,Printer,13500,Daniel Nguyen,2025-08-26,alex
3781,Laptop,12000,Tracy Evans,2025-08-26,tanta
3782,Laptop,120000,Denise Anderson,2025-08-26,alex
3783,USB Flash Drive,900,Stacey Lewis,2025-08-26,cairo
3784,Keyboard,4500,Christine Gonzalez,2025-08-26,cairo
3785,Headphones,4000,Glenn Lawson,2025-08-26,cairo
3786,Headphones,2400,Jennifer Houston,2025-08-26,tanta
3787,Printer,4500,Michael Willis,2025-08-26,cairo
3788,Mouse,750,Jacob Black,2025-08-26,alex
3789,Laptop,36000,Jimmy Myers,2025-08-26,cairo
3790,Keyboard,1000,Melissa Boyd,2025-08-26,cairo
3791,Headphones,3200,Tonya Holloway,2025-08-26,cairo
3792,USB Flash Drive,450,Kyle Church,2025-08-26,tanta
3793,Keyboard,4000,Eugene Wilson,2025-08-26,cairo
3794,Headphones,4800,Tina Bowman,2025-08-26,cairo
3795,Headphones,8000,Mark Davis,2025-08-26,tanta
3796,Laptop,48000,Robert Paul,2025-08-26,cairo
3797,USB Flash Drive,150,Shane Hunter,2025-08-26,tanta
3798,USB Flash Drive,600,Harry Romero,2025-08-26,tanta
3799,Monitor,9000,Jessica Lewis,2025-08-26,tanta
3800,Keyboard,1000,Tonya Holloway,2025-08-26,alex
3801,Keyboard,2000,Maria Griffith,2025-08-26,tanta
3802,Keyboard,3500,Christine Clark,2025-08-26,cairo
3803,Laptop,120000,Erika Shaw,2025-08-26,alex
3804,Headphones,2400,Mike Lopez,2025-08-26,cairo
3805,Printer,36000,Emily Carroll,2025-08-26,alex
3806,Headphones,800,Amy Little,2025-08-26,alex
3807,Monitor,3000,Timothy Parker,2025-08-26,alex
3808,Mouse,1250,Kelly Williams,2025-08-26,alex
3809,USB Flash Drive,1350,Kenneth Rasmussen,2025-08-26,tanta
3810,USB Flash Drive,600,Kristen Figueroa,2025-08-26,tanta
3811,Monitor,18000,Robert Paul,2025-08-26,tanta
3812,Monitor,9000,Gary Bartlett,2025-08-26,cairo
3813,USB Flash Drive,600,George Wong,2025-08-26,cairo
3814,Printer,13500,Diana Roberts,2025-08-26,cairo
3815,Printer,13500,Harry Romero,2025-08-26,cairo
3816,Mouse,1500,Erica Pittman,2025-08-26,tanta
3817,Monitor,9000,David Moss,2025-08-26,cairo
3818,USB Flash Drive,1200,Christopher Odom,2025-08-26,alex
3819,Laptop,96000,Tyler Bonilla,2025-08-26,alex
3820,Mouse,1750,Troy Malone,2025-08-26,alex
3821,Keyboard,4500,Becky Neal,2025-08-26,alex
3822,Headphones,800,Abigail Khan,2025-08-26,alex
3823,Headphones,8000,Cole Wells,2025-08-26,cairo
3824,Monitor,21000,Tyler Reed,2025-08-26,tanta
3825,Headphones,8000,Tammy Norton,2025-08-26,cairo
3826,Printer,31500,Mark Mathews,2025-08-26,cairo
3827,USB Flash Drive,600,Amanda Gonzalez,2025-08-26,cairo
3828,Mouse,2500,Cynthia Mclean,2025-08-26,cairo
3829,Headphones,3200,Tammy Norton,2025-08-26,tanta
3830,USB Flash Drive,1200,Glenn Berry,2025-08-26,alex
3831,Monitor,21000,Lee Forbes,2025-08-26,tanta
3832,USB Flash Drive,150,Gwendolyn Bailey,2025-08-26,alex
3833,Keyboard,3500,David Mendoza,2025-08-26,cairo
3834,Monitor,30000,Donald Poole,2025-08-26,tanta
3835,Keyboard,4500,Vanessa Pierce,2025-08-26,cairo
3836,Monitor,15000,Jennifer Cox,2025-08-26,tanta
3837,Printer,13500,Daniel Matthews,2025-08-26,tanta
3838,Monitor,12000,Jason Burton,2025-08-26,tanta
3839,Laptop,84000,Micheal Marquez,2025-08-26,tanta
3840,Printer,36000,Amber Martin,2025-08-26,alex
3841,Printer,27000,Sarah Howell,2025-08-26,tanta
3842,Laptop,12000,Brian Taylor,2025-08-26,alex
3843,USB Flash Drive,750,Laura Barker,2025-08-26,tanta
3844,Headphones,2400,Christopher Matthews,2025-08-26,alex
3845,Headphones,5600,Katherine Stevens,2025-08-26,alex
3846,Mouse,250,Emily Phillips,2025-08-26,alex
3847,Mouse,1000,Stacy Garcia,2025-08-26,cairo
3848,Mouse,2000,Michael Patterson,2025-08-26,cairo
3849,Mouse,2500,David Reed,2025-08-26,tanta
3850,Mouse,2250,Megan Cameron,2025-08-26,tanta
3851,Laptop,36000,Cheryl Moran,2025-08-26,tanta
3852,USB Flash Drive,300,Frances Hendrix,2025-08-26,cairo
3853,Laptop,12000,Brian Davies,2025-08-26,alex
3854,Headphones,3200,Samantha Walker,2025-08-26,tanta
3855,Mouse,2500,James White,2025-08-26,cairo
3856,Printer,4500,Jeffrey Martinez,2025-08-26,tanta
3857,USB Flash Drive,750,Kevin Grant,2025-08-26,tanta
3858,Monitor,12000,Edward Lopez,2025-08-26,alex
3859,Keyboard,1500,Brittany Bell,2025-08-26,cairo
3860,Laptop,48000,Sergio Curtis,2025-08-26,cairo
3861,Monitor,30000,Zachary Bell,2025-08-26,alex
3862,USB Flash Drive,1200,John Burns,2025-08-26,alex
